,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.9,0.9,0.9,1,1,1,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.6,1.7,1.7,1.7,1.7,1.8,1.8,1.8,1.9,1.9,1.9,2,2,2,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.3,2.3,2.3,2.4,2.4,2.4,2.5,2.5,2.5,2.5,2.6,2.6,2.6,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.9,2.9,2.9,3,3,3,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.4,3.4,3.4,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.8,3.8,3.8,3.9,3.9,3.9,4,4,4,4,4.1,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.5,4.5,4.5,4.6,4.6,4.6,4.7,4.7,4.7,4.7,4.8,4.8,4.8,4.9,4.9,4.9,5,5,5,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.3,5.3,5.3,5.4,5.4,5.4,5.5,5.5,5.5,5.5,5.6,5.6,5.6,5.7,5.7,5.7,5.8,5.8,5.8,5.8,5.9,5.9,5.9,6,6,6,6.1,6.1,6.1,6.2,6.2,6.2,6.2,6.3,6.3,6.3,6.4,6.4,6.4,6.5,6.5,6.5,6.6,6.6,6.6,6.6,6.7,6.7,6.7,6.8,6.8,6.8,6.9,6.9,6.9,7,7,7,7,7.1,7.1,7.1,7.2,7.2,7.2,7.3,7.3,7.3,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.6,7.6,7.6,7.7,7.7,7.7,7.7,7.8,7.8,7.8,7.9,7.9,7.9,8,8,8,8.1,8.1,8.1,8.1,8.2,8.2,8.2,8.3,8.3,8.3,8.4,8.4,8.4,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.7,8.7,8.7,8.8,8.8,8.8,8.9,8.9,8.9,8.9,9,9,9,9.1,9.1,9.1,9.2,9.2,9.2,9.2,9.3,9.3,9.3,9.4,9.4,9.4,9.5,9.5,9.5,9.6,9.6,9.6,9.6,9.7,9.7,9.7,9.8,9.8,9.8,9.9,9.9,9.9,10,10,10,10,10.1,10.1,10.1,10.2,10.2,10.2,10.3,10.3,10.3,10.4,10.4,10.4,10.4,10.5,10.5,10.5,10.6,10.6,10.6,10.7,10.7,10.7,10.8,10.8,10.8,10.8,10.9,10.9,10.9,11,11,11,11.1,11.1,11.1,11.1,11.2,11.2,11.2,11.3,11.3,11.3,11.4,11.4,11.4,11.5,11.5,11.5,11.5,11.6,11.6,11.6,11.7,11.7,11.7,11.8,11.8,11.8,11.9,11.9,11.9,11.9,12,12,12,12.1,12.1,12.1,12.2,12.2,12.2,12.3,12.3,12.3,12.3,12.4,12.4,12.4,12.5,12.5,12.5,12.6,12.6,12.6,12.6,12.7,12.7,12.7,12.8,12.8,12.8,12.9,12.9,12.9,13,13,13,13,13.1,13.1,13.1,13.2,13.2,13.2,13.3,13.3,13.3,13.4,13.4,13.4,13.4,13.5,13.5,13.5,13.6,13.6,13.6,13.7,13.7,13.7,13.8,13.8,13.8,13.8,13.9,13.9,13.9,14,14,14,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.3,14.3,14.3,14.4,14.4,14.4,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.7,14.7,14.7,14.8,14.8,14.8,14.9,14.9,14.9,14.9,15,15,15,15.1,15.1,15.1,15.2,15.2,15.2,15.3,15.3,15.3,15.3,15.4,15.4,15.4,15.5,15.5,15.5,15.6,15.6,15.6,15.7,15.7,15.7,15.7,15.8,15.8,15.8,15.9,15.9,15.9,16,16,16,16,16.1,16.1,16.1,16.2,16.2,16.2,16.3,16.3,16.3,16.4,16.4,16.4,16.4,16.5,16.5,16.5,16.6,16.6,16.6,16.7,16.7,16.7,16.8,16.8,16.8,16.8,16.9,16.9,16.9,17,17,17,17.1,17.1,17.1,17.2,17.2,17.2,17.2,17.3,17.3,17.3,17.4,17.4,17.4,17.5,17.5,17.5,17.5,17.6,17.6,17.6,17.7,17.7,17.7,17.8,17.8,17.8,17.9,17.9,17.9,17.9,18,18,18,18.1,18.1,18.1,18.2,18.2,18.2,18.3,18.3,18.3,18.3,18.4,18.4,18.4,18.5,18.5,18.5,18.6,18.6,18.6,18.7,18.7,18.7,18.7,18.8,18.8,18.8,18.9,18.9,18.9,19,19,19,19.1,19.1,19.1,19.1,19.2,19.2,19.2,19.3,19.3,19.3,19.4,19.4,19.4,19.4,19.5,19.5,19.5,19.6,19.6,19.6,19.7,19.7,19.7,19.8,19.8,19.8,19.8,19.9,19.9,19.9,20,20,20,20.1,20.1,20.1,20.2,20.2,20.2,20.2,20.3,20.3,20.3,20.4,20.4,20.4,20.5,20.5,20.5,20.6,20.6,20.6,20.6,20.7,20.7,20.7,20.8,20.8,20.8,20.9,20.9,20.9,20.9,21,21,21,21.1,21.1,21.1,21.2,21.2,21.2,21.3,21.3,21.3,21.3,21.4,21.4,21.4,21.5,21.5,21.5,21.6,21.6,21.6,21.7,21.7,21.7,21.7,21.8,21.8,21.8,21.9,21.9,21.9,22,22,22,22.1,22.1,22.1,22.1,22.2,22.2,22.2,22.3,22.3,22.3,22.4,22.4,22.4,22.5,22.5,22.5,22.5,22.6,22.6,22.6,22.7,22.7,22.7,22.8,22.8,22.8,22.8,22.9,22.9,22.9,23,23,23,23.1,23.1,23.1,23.2,23.2,23.2,23.2,23.3,23.3,23.3,23.4,23.4,23.4,23.5,23.5,23.5,23.6,23.6,23.6,23.6,23.7,23.7,23.7,23.8,23.8,23.8,23.9,23.9,23.9,24,24,24,24,24.1,24.1,24.1,24.2,24.2,24.2,24.3,24.3,24.3,24.3,24.4,24.4,24.4,24.5,24.5,24.5,24.6,24.6,24.6,24.7,24.7,24.7,24.7,24.8,24.8,24.8,24.9,24.9,24.9,25,25,25,25.1,25.1,25.1,25.1,25.2,25.2,25.2,25.3,25.3,25.3,25.4,25.4,25.4,25.5,25.5,25.5,25.5,25.6,25.6,25.6,25.7,25.7,25.7,25.8,25.8,25.8,25.8,25.9,25.9,25.9,26,26,26,26.1,26.1,26.1,26.2,26.2,26.2,26.2,26.3,26.3,26.3,26.4,26.4,26.4,26.5,26.5,26.5,26.6,26.6,26.6,26.6,26.7,26.7,26.7,26.8,26.8,26.8,26.9,26.9,26.9,27,27,27,27,27.1,27.1,27.1,27.2,27.2,27.2,27.3,27.3,27.3,27.4,27.4,27.4,27.4,27.5,27.5,27.5,27.6,27.6,27.6,27.7,27.7,27.7,27.7,27.8,27.8,27.8,27.9,27.9,27.9,28,28,28,28.1,28.1,28.1,28.1,28.2,28.2,28.2,28.3,28.3,28.3,28.4,28.4,28.4,28.5,28.5,28.5,28.5,28.6,28.6,28.6,28.7,28.7,28.7,28.8,28.8,28.8,28.9,28.9,28.9,28.9,29,29,29,29.1,29.1,29.1,29.2,29.2,29.2,29.2,29.3,29.3,29.3,29.4,29.4,29.4,29.5,29.5,29.5,29.6,29.6,29.6,29.6,29.7,29.7,29.7,29.8,29.8,29.8,29.9,29.9,29.9,30,30,30,30,30.1,30.1,30.1,30.2,30.2,30.2,30.3,30.3,30.3,30.4,30.4,30.4,30.4,30.5,30.5,30.5,30.6,30.6,30.6,30.7,30.7,30.7,30.8,30.8,30.8,30.8,30.9,30.9,30.9,31,31,31,31.1,31.1,31.1,31.1,31.2,31.2,31.2,31.3,31.3,31.3,31.4,31.4,31.4,31.5,31.5,31.5,31.5,31.6,31.6,31.6,31.7,31.7,31.7,31.8,31.8,31.8,31.9,31.9,31.9,31.9,32,32,32,32.1,32.1,32.1,32.2,32.2,32.2,32.3,32.3,32.3,32.3,32.4,32.4,32.4,32.5,32.5,32.5,32.6,32.6,32.6,32.6,32.7,32.7,32.7,32.8,32.8,32.8,32.9,32.9,32.9,33,33,33,33,33.1,33.1,33.1,33.2,33.2,33.2,33.3,33.3,33.3,33.4,33.4,33.4,33.4,33.5,33.5,33.5,33.6,33.6,33.6,33.7,33.7,33.7,33.8,33.8,33.8,33.8,33.9,33.9,33.9,34,34,34,34.1,34.1,34.1,34.2,34.2,34.2,34.2,34.3,34.3,34.3,34.4,34.4,34.4,34.5,34.5,34.5,34.5,34.6,34.6,34.6,34.7,34.7,34.7,34.8,34.8,34.8,34.9,34.9,34.9,34.9,35,35,35,35.1,35.1,35.1,35.2,35.2,35.2,35.3,35.3,35.3,35.3,35.4,35.4,35.4,35.5,35.5,35.5,35.6,35.6,35.6,35.7,35.7,35.7,35.7,35.8,35.8,35.8,35.9,35.9,35.9,36,36,36,36,36.1,36.1,36.1,36.2,36.2,36.2,36.3,36.3,36.3,36.4,36.4,36.4,36.4,36.5,36.5,36.5,36.6,36.6,36.6,36.7,36.7,36.7,36.8,36.8,36.8,36.8,36.9,36.9,36.9,37,37,37,37.1,37.1,37.1,37.2,37.2,37.2,37.2,37.3,37.3,37.3,37.4,37.4,37.4,37.5,37.5,37.5,37.5,37.6,37.6,37.6,37.7,37.7,37.7,37.8,37.8,37.8,37.9,37.9,37.9,37.9,38,38,38,38.1,38.1,38.1,38.2,38.2,38.2,38.3,38.3,38.3,38.3,38.4,38.4,38.4,38.5,38.5,38.5,38.6,38.6,38.6,38.7,38.7,38.7,38.7,38.8,38.8,38.8,38.9,38.9,38.9,39,39,39,39.1,39.1,39.1,39.1,39.2,39.2,39.2,39.3,39.3,39.3,39.4,39.4,39.4,39.4,39.5,39.5,39.5,39.6,39.6,39.6,39.7,39.7,39.7,39.8,39.8,39.8,39.8,39.9,39.9,39.9,40,40,40,40.1,40.1,40.1,40.2,40.2,40.2,40.2,40.3,40.3,40.3,40.4,40.4,40.4,40.5,40.5,40.5,40.6,40.6,40.6,40.6,40.7,40.7,40.7,40.8,40.8,40.8,40.9,40.9,40.9,40.9,41,41,41,41.1,41.1,41.1,41.2,41.2,41.2,41.3,41.3,41.3,41.3,41.4,41.4,41.4,41.5,41.5,41.5,41.6,41.6,41.6,41.7,41.7,41.7,41.7,41.8,41.8,41.8,41.9,41.9,41.9,42,42,42,42.1,42.1,42.1,42.1,42.2,42.2,42.2,42.3,42.3,42.3,42.4,42.4,42.4,42.5,42.5,42.5,42.5,42.6,42.6,42.6,42.7,42.7,42.7,42.8,42.8,42.8,42.8,42.9,42.9,42.9,43,43,43,43.1,43.1,43.1,43.2,43.2,43.2,43.2,43.3,43.3,43.3,43.4,43.4,43.4,43.5,43.5,43.5,43.6,43.6,43.6,43.6,43.7,43.7,43.7,43.8,43.8,43.8,43.9,43.9,43.9,44,44,44,44,44.1,44.1,44.1,44.2,44.2,44.2,44.3,44.3,44.3,44.3,44.4,44.4,44.4,44.5,44.5,44.5,44.6,44.6,44.6,44.7,44.7,44.7,44.7,44.8,44.8,44.8,44.9,44.9,44.9,45,45,45,45.1,45.1,45.1,45.1,45.2,45.2,45.2,45.3,45.3,45.3,45.4,45.4,45.4,45.5,45.5,45.5,45.5,45.6,45.6,45.6,45.7,45.7,45.7,45.8,45.8,45.8,45.8,45.9,45.9,45.9,46,46,46,46.1,46.1,46.1,46.2,46.2,46.2,46.2,46.3,46.3,46.3,46.4,46.4,46.4,46.5,46.5,46.5,46.6,46.6,46.6,46.6,46.7,46.7,46.7,46.8,46.8,46.8,46.9,46.9,46.9,47,47,47,47,47.1,47.1,47.1,47.2,47.2,47.2,47.3,47.3,47.3,47.4,47.4,47.4,47.4,47.5,47.5,47.5,47.6,47.6,47.6,47.7,47.7,47.7,47.7,47.8,47.8,47.8,47.9,47.9,47.9,48,48,48,48.1,48.1,48.1,48.1,48.2,48.2,48.2,48.3,48.3,48.3,48.4,48.4,48.4,48.5,48.5,48.5,48.5,48.6,48.6,48.6,48.7,48.7,48.7,48.8,48.8,48.8,48.9,48.9,48.9,48.9,49,49,49,49.1,49.1,49.1,49.2,49.2,49.2,49.2,49.3,49.3,49.3,49.4,49.4,49.4,49.5,49.5,49.5,49.6,49.6,49.6,49.6,49.7,49.7,49.7,49.8,49.8,49.8,49.9,49.9,49.9,50,50,50,50,50.1,50.1,50.1,50.2,50.2,50.2,50.3,50.3,50.3,50.4,50.4,50.4,50.4,50.5,50.5,50.5,50.6,50.6,50.6,50.7,50.7,50.7,50.8,50.8,50.8,50.8,50.9,50.9,50.9,51,51,51,51.1,51.1,51.1,51.1,51.2,51.2,51.2,51.3,51.3,51.3,51.4,51.4,51.4,51.5,51.5,51.5,51.5,51.6,51.6,51.6,51.7,51.7,51.7,51.8,51.8,51.8,51.9,51.9,51.9,51.9,52,52,52,52.1,52.1,52.1,52.2,52.2,52.2,52.3,52.3,52.3,52.3,52.4,52.4,52.4,52.5,52.5,52.5,52.6,52.6,52.6,52.6,52.7,52.7,52.7,52.8,52.8,52.8,52.9,52.9,52.9,53,53,53,53,53.1,53.1,53.1,53.2,53.2,53.2,53.3,53.3,53.3,53.4,53.4,53.4,53.4,53.5,53.5,53.5,53.6,53.6,53.6,53.7,53.7,53.7,53.8,53.8,53.8,53.8,53.9,53.9,53.9,54,54,54,54.1,54.1,54.1,54.2,54.2,54.2,54.2,54.3,54.3,54.3,54.4,54.4,54.4,54.5,54.5,54.5,54.5,54.6,54.6,54.6,54.7,54.7,54.7,54.8,54.8,54.8,54.9,54.9,54.9,54.9,55,55,55,55.1,55.1,55.1,55.2,55.2,55.2,55.3,55.3,55.3,55.3,55.4,55.4,55.4,55.5,55.5,55.5,55.6,55.6,55.6,55.7,55.7,55.7,55.7,55.8,55.8,55.8,55.9,55.9,55.9,56,56,56,56,56.1,56.1,56.1,56.2,56.2,56.2,56.3,56.3,56.3,56.4,56.4,56.4,56.4,56.5,56.5,56.5,56.6,56.6,56.6,56.7,56.7,56.7,56.8,56.8,56.8,56.8,56.9,56.9,56.9,57,57,57,57.1,57.1,57.1,57.2,57.2,57.2,57.2,57.3,57.3,57.3,57.4,57.4,57.4,57.5,57.5,57.5,57.5,57.6,57.6,57.6,57.7,57.7,57.7,57.8,57.8,57.8,57.9,57.9,57.9,57.9,58,58,58,58.1,58.1,58.1,58.2,58.2,58.2,58.3,58.3,58.3,58.3,58.4,58.4,58.4,58.5,58.5,58.5,58.6,58.6,58.6,58.7,58.7,58.7,58.7,58.8,58.8,58.8,58.9,58.9,58.9,59,59,59,59.1,59.1,59.1,59.1,59.2,59.2,59.2,59.3,59.3,59.3,59.4,59.4,59.4,59.4,59.5,59.5,59.5,59.6,59.6,59.6,59.7,59.7,59.7,59.8,59.8,59.8,59.8,59.9,59.9,59.9,60,60,60,60.1,60.1,60.1,60.2,60.2,60.2,60.2,60.3,60.3,60.3,60.4,60.4,60.4,60.5,60.5,60.5,60.6,60.6,60.6,60.6,60.7,60.7,60.7,60.8,60.8,60.8,60.9,60.9,60.9,60.9,61,61,61,61.1,61.1,61.1,61.2,61.2,61.2,61.3,61.3,61.3,61.3,61.4,61.4,61.4,61.5,61.5,61.5,61.6,61.6,61.6,61.7,61.7,61.7,61.7,61.8,61.8,61.8,61.9,61.9,61.9,62,62,62,62.1,62.1,62.1,62.1,62.2,62.2,62.2,62.3,62.3,62.3,62.4,62.4,62.4,62.5,62.5,62.5,62.5,62.6,62.6,62.6,62.7,62.7,62.7,62.8,62.8,62.8,62.8,62.9,62.9,62.9,63,63,63,63.1,63.1,63.1,63.2,63.2,63.2,63.2,63.3,63.3,63.3,63.4,63.4,63.4,63.5,63.5,63.5,63.6,63.6,63.6,63.6,63.7,63.7,63.7,63.8,63.8,63.8,63.9,63.9,63.9,64,64,64,64,64.1,64.1,64.1,64.2,64.2,64.2,64.3,64.3,64.3,64.3,64.4,64.4,64.4,64.5,64.5,64.5,64.6,64.6,64.6,64.7,64.7,64.7,64.7,64.8,64.8,64.8,64.9,64.9,64.9,65,65,65,65.1,65.1,65.1,65.1,65.2,65.2
